query_id,customer_id,query_date,topic,message,resolved,escalated
QRY-553466CB,CUST-7FEC8BFD,2025-02-21,Are,Are cosmetic surgeries covered? Please respond at the earliest.,False,False
QRY-A2006B06,CUST-A944F7A9,2025-02-22,Are,Are mental health treatments included? I would appreciate your prompt response. I require a prompt resolution.,False,True
QRY-99C2C1AC,CUST-7D1D0085,2025-03-31,Does,Does my policy cover earthquake damage? Please clarify this issue.,False,False
QRY-752C58F4,CUST-E6276171,2025-01-18,Can,Can I add coverage for natural disasters? I would appreciate your prompt response. Immediate assistance is needed.,True,True
QRY-C0CCE9A4,CUST-6C8F9D67,2025-02-24,How,How do I add a second driver to my vehicle insurance? This requires immediate attention. Please treat this with high priority.,True,True
QRY-616D9665,CUST-938E141C,2025-03-12,How,How can I renew my insurance policy? Please clarify this issue.,False,False
QRY-907D9E62,CUST-CC6429E1,2025-02-27,How,How do I update my bank details for premium payments? Please clarify this issue. I require a prompt resolution.,False,True
QRY-BA2EA699,CUST-B0A943B9,2025-05-09,How,How do I get reimbursed for hospital bills? I would appreciate your prompt response. This issue needs urgent attention!,False,True
QRY-1EBDD815,CUST-3A1C137C,2025-01-07,Are,"Are dental treatments covered under my health plan? Can you check on this, please?",False,False
QRY-FFC39D36,CUST-D3B65C11,2025-04-12,Are,Are mental health counseling sessions included? I need your help with this. This issue needs urgent attention!,False,True
QRY-B22989E8,CUST-C92AB522,2025-04-11,Can,Can I add temporary coverage for a new vehicle? I need your help with this. I am escalating this issue due to its importance.,False,True
QRY-7FC67B7C,CUST-EFDDAE6D,2025-02-01,How,How do I file a claim for fire damage? Kindly provide an update.,False,False
QRY-18AD5CAE,CUST-B688B3A9,2025-05-06,Can,Can I get coverage for international travel? Looking forward to your reply.,False,False
QRY-66E49009,CUST-DDF6311B,2025-03-30,Can,Can I add a spouse to my health insurance? This is quite urgent for me.,False,False
QRY-7BE37F25,CUST-6D902340,2025-04-09,How,How do I file a claim for emergency surgery? Looking forward to your reply.,False,False
QRY-D8A0C09C,CUST-EE15F3EF,2025-05-05,How,"How do I update my payment method? Looking forward to your reply. This is very urgent, please act fast!",False,True
QRY-60261401,CUST-BDD89002,2025-01-08,How,"How long does it take to settle a claim? Can you check on this, please?",False,False
QRY-5CFD9F58,CUST-0C6E6F2A,2025-02-28,How,How do I get reimbursed for hospital bills? This requires immediate attention. Please escalate this matter immediately!,False,True
QRY-7E759602,CUST-3F9EB04B,2025-02-19,What,What is the waiting period for life insurance claims? Could you please assist?,False,False
QRY-BE18CDE1,CUST-4976E540,2025-03-28,How,How do I dispute a premium charge on my bill? Looking forward to your reply.,True,False
QRY-6698BEDD,CUST-E273B873,2025-05-24,How,How do I update my bank details for premium payments? Looking forward to your reply. Please escalate this matter immediately!,True,True
QRY-C45ADEDA,CUST-0C3251F7,2025-03-24,Are,Are prescription medications covered? Kindly provide an update.,True,False
QRY-1E54CCD8,CUST-1E6D8BD5,2025-03-29,How,How do I file a claim for emergency surgery? Could you please assist?,False,False
QRY-0F235B46,CUST-CC7C943F,2025-03-08,Can,Can I insure my rental property? Please clarify this issue. Urgent: Please respond as soon as possible.,False,True
QRY-97AD8C0F,CUST-F9FD2E8C,2025-02-22,Can,Can I pay premiums quarterly? I would appreciate your prompt response.,False,False
QRY-D181E2C3,CUST-B47662AB,2025-02-05,How,How do I dispute a premium charge? Please clarify this issue.,True,False
QRY-B29584AD,CUST-B4CCAACF,2025-02-16,Is,Is coverage included for damage due to earthquakes? Kindly provide an update. I am escalating this issue due to its importance.,False,True
QRY-6332A367,CUST-271815FB,2025-01-11,What,What is the maximum payout for life insurance claims? Please clarify this issue. Please escalate this matter immediately!,False,True
QRY-F0D709A1,CUST-178E40EB,2025-04-20,Is,Is coverage included for damage due to earthquakes? I would appreciate your prompt response. Urgent: Please respond as soon as possible.,False,True
QRY-94FB5991,CUST-116CCB36,2025-03-15,Are,Are alternative medical treatments covered? Please respond at the earliest. Immediate assistance is needed.,True,True
QRY-2D0A41B0,CUST-F3BCE3C7,2025-01-08,Can,Can I get insurance for rental properties? Please respond at the earliest. Please treat this with high priority.,True,True
QRY-776A4FC8,CUST-9B0294D5,2025-03-04,Are,Are pre-existing conditions covered after waiting period? Please clarify this issue.,False,False
QRY-0BC43044,CUST-0DD47DC7,2025-03-08,Can,Can I add coverage for business equipment at home? Please clarify this issue.,False,False
QRY-33045FCC,CUST-ABBBBE66,2025-04-29,Can,Can I get insurance for my rental property? Please clarify this issue.,False,False
QRY-34462E1B,CUST-81F3F308,2025-04-26,What,What is the penalty for late premium payments? Kindly provide an update. I am escalating this issue due to its importance.,False,True
QRY-AD2FE7AA,CUST-8F327F29,2025-02-06,How,How long does claim settlement usually take? This is quite urgent for me.,True,False
QRY-488C08D6,CUST-67D5685A,2025-04-21,What,What are the exclusions in my health insurance plan? Looking forward to your reply.,False,False
QRY-FF96473C,CUST-19B1F754,2025-01-01,Is,Is coverage available for outpatient surgeries? This is quite urgent for me.,False,False
QRY-A3E24D9E,CUST-7D5E0E00,2025-01-01,What,What is covered under home insurance? Could you please assist?,True,False
QRY-3BBE4F0F,CUST-8C46B073,2025-04-13,How,How do I update my bank details for premium payments? Please clarify this issue. Urgent: Please respond as soon as possible.,True,True
QRY-4D3FF839,CUST-4CFBC124,2025-02-21,How,How do I check the status of my claim? Please respond at the earliest.,False,False
QRY-A16CBFE6,CUST-5C926CEB,2025-05-26,Is,Is mental health treatment covered by my insurance? Looking forward to your reply.,False,False
QRY-D6FC2081,CUST-E8DDE56A,2025-02-26,What,What documents do I need for life insurance claims? Please clarify this issue.,False,False
QRY-563ECE41,CUST-C0AF9AFD,2025-01-19,Can,Can I insure rental cars? This is quite urgent for me.,False,False
QRY-7D3EDE43,CUST-2B207E2E,2025-02-27,Can,"Can I get insurance for sports equipment? Can you check on this, please? I require a prompt resolution.",False,True
QRY-AE0B8678,CUST-8C0B9CEC,2025-02-07,Is,"Is accidental death covered under my plan? Can you check on this, please? Urgent: Please respond as soon as possible.",False,True
QRY-85E24C64,CUST-22EBD831,2025-01-17,Are,Are cosmetic surgeries covered by insurance? Please respond at the earliest. Please treat this with high priority.,False,True
QRY-EAAAB88E,CUST-DD28A702,2025-04-17,Can,Can I increase my coverage limits? Kindly provide an update.,True,False
QRY-3C25C4AB,CUST-3631782B,2025-03-28,Are,Are ambulance charges reimbursed under health plans? I would appreciate your prompt response. Please treat this with high priority.,False,True
QRY-1390433F,CUST-8F751E4C,2025-01-18,Can,Can I get insurance for sports equipment? Looking forward to your reply.,True,False
QRY-14C93E68,CUST-B604B3F7,2025-04-29,Can,Can I add a spouse to my health insurance? Could you please assist? Urgent: Please respond as soon as possible.,True,True
QRY-D75A2A29,CUST-9D7412E6,2025-01-16,What,"What documents do I need to renew my policy? Can you check on this, please?",False,False
QRY-7DC08633,CUST-42ACF9E5,2025-05-02,Is,Is coverage available for outpatient treatments? I need your help with this. This issue needs urgent attention!,True,True
QRY-A809729E,CUST-7DF107A6,2025-03-14,How,How do I file a claim for fire damage? Please clarify this issue.,False,False
QRY-6657A9CD,CUST-0512784D,2025-01-17,Are,Are pre-existing conditions covered? Looking forward to your reply.,False,False
QRY-09F69BF4,CUST-1E990D04,2025-05-14,Are,Are vaccinations covered under health insurance? I would appreciate your prompt response. This issue needs urgent attention!,True,True
QRY-A71FEF2C,CUST-47CDB020,2025-03-24,What,What are the terms for policy renewal? This is quite urgent for me.,False,False
QRY-9A02820C,CUST-C3996B43,2025-05-22,How,How long does claim processing take? This requires immediate attention.,True,False
QRY-A59B21DD,CUST-76289180,2025-02-19,How,How do I file a theft claim? Could you please assist?,False,False
QRY-A0B0F4B7,CUST-820B7FA9,2025-02-07,How,"How do I update my mailing address for policy documents? I would appreciate your prompt response. This is very urgent, please act fast!",True,True
QRY-38F7E32B,CUST-468F3DF5,2025-02-09,How,How do I update my mailing address? I need your help with this.,False,False
QRY-33BCF9BA,CUST-8044E26D,2025-03-04,How,"How do I add a second driver to my auto insurance? Please clarify this issue. This is very urgent, please act fast!",True,True
QRY-82164147,CUST-E73ECE46,2025-02-05,Is,"Is there a waiting period before coverage begins? Can you check on this, please?",True,False
QRY-716E6ABB,CUST-052E25DB,2025-03-05,How,How do I get a copy of my claim statement? This requires immediate attention.,False,False
QRY-272C8F76,CUST-F96B65B4,2025-01-21,Can,Can I add a spouse to my health insurance? This is quite urgent for me. I require a prompt resolution.,False,True
QRY-3547EA40,CUST-657C84B6,2025-01-29,How,How do I update my bank account for auto-debit? This requires immediate attention.,True,False
QRY-EA328EE8,CUST-801426F3,2025-03-01,What,What documents are required for auto insurance claims? Please clarify this issue.,False,False
QRY-F64AA41E,CUST-3DA15718,2025-05-21,How,How do I add coverage for rental cars? Looking forward to your reply.,True,False
QRY-32B2C5D6,CUST-3C6FD3D5,2025-05-05,How,How do I file a claim for emergency surgery? Please respond at the earliest.,False,False
QRY-51055EC0,CUST-FD95088A,2025-03-22,Is,Is there a waiting period before my coverage begins? I would appreciate your prompt response. Please treat this with high priority.,True,True
QRY-3E261036,CUST-0B928494,2025-01-24,How,How do I dispute a denied claim? I need your help with this.,True,False
QRY-4C5D448D,CUST-A3B23E3F,2025-05-15,Are,"Are mental health counseling sessions included? I need your help with this. This is very urgent, please act fast!",False,True
QRY-11BA6F51,CUST-D5D5575D,2025-02-17,Can,"Can I pay my premiums online? Can you check on this, please? Please treat this with high priority.",False,True
QRY-95349922,CUST-74470E44,2025-03-30,How,How long does claim processing usually take? This requires immediate attention.,True,False
QRY-22F3CCFC,CUST-BDB145EB,2025-05-20,How,How do I update my beneficiary details? Please respond at the earliest.,False,False
QRY-47DB3786,CUST-4521A20D,2025-01-07,Can,Can I get insurance for sports equipment? Kindly provide an update. I require a prompt resolution.,True,True
QRY-77486B5B,CUST-3B00D099,2025-05-10,Can,Can I get roadside assistance internationally? I need your help with this.,True,False
QRY-B864A567,CUST-79663FC1,2025-03-16,Can,Can I insure my rental property? Please clarify this issue.,True,False
QRY-F74FBD3D,CUST-75F28FD3,2025-03-03,How,How can I renew my insurance policy? Please clarify this issue. Please escalate this matter immediately!,False,True
QRY-B345A9A3,CUST-D0289D3E,2025-02-21,Are,"Are preventive vaccinations covered under health insurance? This requires immediate attention. This matter is critical, awaiting your quick response.",False,True
QRY-C58A0417,CUST-EFCCF506,2025-01-21,What,"What is the cancellation procedure for my policy? Could you please assist? This is very urgent, please act fast!",False,True
QRY-C11A723F,CUST-591763B1,2025-04-16,What,What is the status of my recent claim? This is quite urgent for me. I am escalating this issue due to its importance.,True,True
QRY-CA6FCA54,CUST-CAD85040,2025-02-03,Are,"Are mental health counseling sessions included? Can you check on this, please?",True,False
QRY-19AED453,CUST-458AAD92,2025-01-10,Are,Are dental check-ups covered under my plan? Looking forward to your reply. This issue needs urgent attention!,False,True
QRY-5A15B111,CUST-75C2198F,2025-05-16,How,How do I update my bank account for auto-debit? I would appreciate your prompt response. This issue needs urgent attention!,True,True
QRY-0273AAE8,CUST-AB9FD190,2025-04-10,Can,Can I pay my insurance premium via autopay? Could you please assist?,False,False
QRY-DD681775,CUST-931237D9,2025-01-03,Can,"Can I get coverage for dental surgeries? I would appreciate your prompt response. This matter is critical, awaiting your quick response.",True,True
QRY-D9E04404,CUST-838EF7A8,2025-01-03,Are,Are mental health counseling sessions included? Looking forward to your reply. Urgent: Please respond as soon as possible.,False,True
